id		station	type		seuil	deroule		next_run			auto	pause
3564	LFMK	FZDZ	1		2021-08-19 06:16:28	1	2
3565	LFMK	RIME	1		2021-01-06 08:00:00	0	2
3566	LFMK	FWID	1		2018-02-10 09:00:00	0	2
3567	LFMK	FWOID	1		2021-08-19 06:16:28	1	2
3568	LFML	TS	1		2021-08-19 06:16:28	1	2
3569	LFML	VENT_MOY	30		2021-08-19 06:16:28	1	2
3570	LFML	VENT	50		2021-08-19 06:16:28	1	2
3571	LFML	RR24	30		2021-08-19 06:16:28	1	2
3572	LFML	SN	1		2021-01-10 15:00:00	0	2
3573	LFML	FZRA	1		2021-08-19 06:16:28	1	2
3574	LFML	FZDZ	1		2021-08-19 06:16:28	1	2
3575	LFML	FG	1		2021-08-19 06:16:28	1	2
3576	LFML	FZFG	1		2021-08-19 06:16:28	1	2
3577	LFML	FWID	1		2021-01-11 09:00:00	0	2
3578	LFMN	TS	1		2021-08-01 05:30:00	0	2
3579	LFMN	GR	1		2020-12-25 16:30:00	0	2
3580	LFMN	SQ	1		2020-07-10 13:20:39	0	2
3581	LFMN	VENT_MOY	25		2021-08-01 17:30:00	0	2
3582	LFMN	VENT	40		2021-07-08 17:00:00	0	2
3583	LFMN	RR3	20		2021-04-29 15:30:00	0	2
3584	LFMN	RR6	30		2021-02-10 04:00:00	0	2
3585	LFMN	SN	1		2018-03-01 00:44:00	0	2
3586	LFMN	FZRA	1		2020-07-10 13:20:39	0	2
3587	LFMN	FZDZ	1		2020-07-10 13:20:39	0	2
3588	LFMN	RIME	1		2012-12-12 00:00:00	0	2
3589	LFMN	FG	1		2021-02-26 08:00:00	0	2
3590	LFMN	FZFG	1		2020-07-10 13:20:39	0	2
3591	LFMN	FWOID	1		2018-03-01 06:00:00	0	2
3592	LFMN	SEA	1		2021-02-22 13:00:00	0	2
3593	LFMP	TS	1		2021-08-19 06:16:28	1	2
3594	LFMP	GR	1		2021-08-19 06:16:28	1	2
3595	LFMP	SQ	1		2021-08-19 06:16:28	1	2
3596	LFMP	VENT	35		2021-08-19 06:16:28	1	2
3597	LFMP	SN	1		2021-01-10 15:00:00	0	2
3598	LFMP	FZRA	1		2021-08-19 06:16:28	1	2
3599	LFMP	FZDZ	1		2021-08-19 06:16:28	1	2
3600	LFMP	RIME	1		2020-01-13 07:00:00	0	2
3601	LFMP	FWID	1		2012-12-12 00:00:00	0	2
3602	LFMP	TMIN	-10		2021-08-19 06:16:28	1	2
3603	LFMP	TMAX	37		2021-08-19 06:16:28	1	2
3604	LFMT	TS	1		2021-08-19 06:16:28	1	2
3605	LFMT	GR	1		2021-08-19 06:16:28	1	2
3606	LFMT	VENT_MOY	35		2021-08-19 06:16:28	1	2
3607	LFMT	VENT	40		2021-08-19 06:16:28	1	2
3608	LFMT	RR3	60		2021-08-19 06:16:28	1	2
3609	LFMT	RR6	80		2021-08-19 06:16:28	1	2
3610	LFMT	SN	1		2018-03-01 06:00:00	0	2
3611	LFMT	FZRA	1		2021-08-19 06:16:28	1	2
3612	LFMT	FZDZ	1		2021-08-19 06:16:28	1	2
3613	LFMT	RIME	1		2021-02-14 06:00:00	0	2
3614	LFMT	FWID	1		2019-01-21 09:00:00	0	2
3615	LFMT	TMIN	-6		2021-08-19 06:16:28	1	2
3616	LFMU	TS	1		2021-08-19 06:16:28	1	2
3617	LFMU	GR	1		2021-08-19 06:16:28	1	2
3618	LFMU	VENT_MOY	35		2021-08-19 06:16:28	1	2
3619	LFMU	VENT	55		2021-08-19 06:16:28	1	2
3620	LFMU	RR3	60		2021-08-19 06:16:28	1	2
3621	LFMU	RR6	80		2021-08-19 06:16:28	1	2
3622	LFMU	SN	1		2021-01-10 12:00:00	0	2
3623	LFMU	FZRA	1		2021-08-19 06:16:28	1	2
3624	LFMU	FZDZ	1		2021-08-19 06:16:28	1	2
3625	LFMU	FWID	1		2017-12-29 07:00:00	0	2
3626	LFMU	TMIN	-10		2021-08-19 06:16:28	1	2
3627	LFMV	TS	1		2021-08-19 06:16:28	1	2
3628	LFMV	GR	1		2021-08-19 06:16:28	1	2
3629	LFMV	SQ	1		2021-08-19 06:16:28	1	2
3630	LFMV	VENT_MOY	35		2021-08-19 06:16:28	1	2
3631	LFMV	VENT	50		2021-08-19 06:16:28	1	2
3632	LFMV	SN	1		2021-01-10 12:00:00	0	2
3633	LFOB	TS	1		2021-08-19 06:16:28	1	2
3634	LFOB	GR	1		2021-08-19 06:16:28	1	2
3636	LFOB	SN	1		2021-04-11 08:00:00	0	2
3637	LFOB	FZRA	1		2021-08-19 06:16:28	1	2
3638	LFOB	FZDZ	1		2021-08-19 06:16:28	1	2
3639	LFOB	RIME	1		2021-05-07 05:30:00	0	2
3641	LFOB	FZFG	1		2021-08-19 06:16:28	1	2
3642	LFOB	FWID	1		2021-03-09 07:00:00	0	2
3643	LFOB	FWOID	1		2021-05-07 06:00:00	0	2
3654	LFOK	TS	1		2021-08-19 06:16:28	1	2
3655	LFOK	GR	1		2021-08-19 06:16:28	1	2
3656	LFOK	VENT	30		2021-08-19 06:16:28	1	2
3657	LFOK	SN	1		2021-02-10 08:00:00	0	2
3658	LFOK	FZRA	1		2021-08-19 06:16:28	1	2
3659	LFOK	FZDZ	1		2021-08-19 06:16:28	1	2
3660	LFOK	FZFG	1		2021-08-19 06:16:28	1	2
3661	LFOT	TS	1		2021-08-19 06:16:28	1	2
3662	LFOT	GR	1		2021-08-19 06:16:28	1	2
3664	LFOT	VENT	30		2021-08-19 06:16:28	1	2
3665	LFOT	SN	1		2021-02-10 12:00:00	0	2
3666	LFOT	FZRA	1		2021-02-12 11:00:00	0	2
3667	LFOT	FZDZ	1		2018-12-27 16:24:38	0	2
3668	LFOT	RIME	1		2021-05-03 06:00:00	0	2
3669	LFOT	FZFG	1		2021-08-19 06:16:28	1	2
3670	LFOT	FWID	1		2021-04-07 06:00:00	0	2
3671	LFOT	FWOID	1		2021-08-19 06:16:28	1	2
3684	LFPN	TS	1		2021-08-19 06:16:28	1	2
3685	LFPN	GR	1		2021-08-19 06:16:28	1	2
3686	LFPN	SQ	1		2021-08-19 06:16:28	1	2
3688	LFPN	VENT	30		2021-08-19 06:16:28	1	2
3689	LFPN	SN	1		2021-01-16 15:00:00	0	2
3690	LFPN	FZRA	1		2021-01-16 16:00:00	0	2
3691	LFPN	FZDZ	1		2018-12-27 16:24:38	0	2
3692	LFPN	FZFG	1		2020-01-25 09:00:00	0	2
3693	LFPN	FWID	1		2021-02-08 10:00:00	0	2
3694	LFPO	TS	1		2021-08-07 20:00:00	0	2
3695	LFPO	GR	1		2021-07-12 20:00:00	0	2
3698	LFPO	VENT	30		2021-08-07 20:00:00	0	2
3699	LFPO	VENT	45		2021-06-19 18:00:00	0	2
3700	LFPO	SN	1		2021-04-07 00:00:00	0	2
3701	LFPO	FZRA	1		2021-01-16 16:00:00	0	2
3702	LFPO	FZDZ	1		2012-12-12 00:00:00	0	2
3703	LFQQ	TS	1		2021-08-19 06:16:28	1	2
3704	LFQQ	GR	1		2021-08-19 06:16:28	1	2
3705	LFQQ	VENT	30		2021-08-19 06:16:28	1	2
3706	LFQQ	SN	1		2021-04-11 06:00:00	0	2
3707	LFQQ	FZRA	1		2021-08-19 06:16:28	1	2
3708	LFQQ	FZDZ	1		2021-08-19 06:16:28	1	2
3709	LFQQ	RIME	1		2021-05-07 05:30:00	0	2
3710	LFQQ	FZFG	1		2021-08-19 06:16:28	1	2
3711	LFQQ	FWID	1		2021-02-07 19:00:00	0	2
3712	LFQQ	FWOID	1		2021-04-17 07:00:00	0	2
3713	LFRB	TS	1		2021-08-19 06:16:28	1	2
3714	LFRB	GR	1		2021-08-19 06:16:28	1	2
3716	LFRB	SN	1		2021-02-11 18:00:00	0	2
3717	LFRB	FZRA	1		2021-08-19 06:16:28	1	2
3718	LFRB	FZDZ	1		2021-08-19 06:16:28	1	2
3719	LFRB	RIME	1		2021-03-18 07:00:00	0	2
3720	LFRB	FWID	1		2021-02-11 20:00:00	0	2
3721	LFRB	TMIN	5		2021-08-19 06:16:28	1	2
3722	LFRD	TS	1		2021-08-19 06:16:28	1	2
3723	LFRD	VENT	30		2021-08-19 06:16:28	1	2
3724	LFRD	RR3	15		2021-08-19 06:16:28	1	2
3725	LFRD	SN	1		2021-08-19 06:16:28	1	2
3726	LFRD	FZRA	1		2021-08-19 06:16:28	1	2
3727	LFRD	FZDZ	1		2021-08-19 06:16:28	1	2
3728	LFRD	RIME	1		2021-08-19 06:16:28	1	2
3729	LFRD	FG	1		2021-08-19 06:16:28	1	2
3730	LFRD	FZFG	1		2021-08-19 06:16:28	1	2
3731	LFRD	FWID	1		2021-08-19 06:16:28	1	2
3732	LFRD	TMIN	-5		2021-08-19 06:16:28	1	2
3733	LFRG	TS	1		2021-08-19 06:16:28	1	2
3734	LFRG	GR	1		2021-08-19 06:16:28	1	2
3735	LFRG	VENT	32.4		2021-08-19 06:16:28	1	2
3736	LFRG	SN	1		2021-08-19 06:16:28	1	2
3737	LFRG	FZRA	1		2021-08-19 06:16:28	1	2
3738	LFRG	FZDZ	1		2021-08-19 06:16:28	1	2
3739	LFRG	FZFG	1		2021-08-19 06:16:28	1	2
3740	LFRG	FWID	1		2021-08-19 06:16:28	1	2
3741	LFRH	TS	1		2021-08-19 06:16:28	1	2
3742	LFRH	VENT	29.7		2021-08-19 06:16:28	1	2
3743	LFRH	RR3	20		2021-08-19 06:16:28	1	2
3744	LFRH	SN	1		2021-08-19 06:16:28	1	2
3745	LFRH	FZRA	1		2021-08-19 06:16:28	1	2
3746	LFRH	FZDZ	1		2021-08-19 06:16:28	1	2
3747	LFRH	FZFG	1		2021-08-19 06:16:28	1	2
3748	LFRH	FWID	1		2021-08-19 06:16:28	1	2
3749	LFRH	TMIN	5		2021-08-19 06:16:28	1	2
3750	LFRK	TS	1		2021-08-19 06:16:28	1	2
3751	LFRK	GR	1		2021-08-19 06:16:28	1	2
3753	LFRK	SN	1		2021-08-19 06:16:28	1	2
3754	LFRK	FZRA	1		2021-08-19 06:16:28	1	2
3755	LFRK	FZDZ	1		2021-08-19 06:16:28	1	2
3756	LFRK	FZFG	1		2021-08-19 06:16:28	1	2
